,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,renovated_or_not,stye
9310,775000.0,4,3.0,2000,5304,1.5,0,0,4,7,2000,0,1670,5304,0,1
9311,235000.0,3,1.75,1380,8362,1.0,0,0,3,7,1380,0,1380,8800,0,2
9313,790000.0,4,3.0,3180,12070,2.0,0,0,4,9,3180,0,3110,12600,0,2
9314,903000.0,2,1.5,1140,7800,1.0,0,0,4,6,1140,0,2020,7800,0,1
9315,209950.0,3,1.0,970,9583,1.0,0,0,4,6,970,0,970,7875,0,2
9316,309000.0,3,2.5,1780,7859,2.0,0,0,3,7,1780,0,1670,6618,0,3
9317,440000.0,3,1.75,2240,8153,1.0,0,0,3,7,1120,1120,1710,8100,0,1
9318,571500.0,4,2.25,2810,25990,2.0,0,0,3,8,1860,950,2020,16140,0,2
9319,514000.0,2,1.0,920,4000,1.0,0,0,4,7,920,0,1300,4000,0,0
9320,323000.0,3,1.75,1830,12500,1.0,0,1,3,7,1200,630,1830,7300,0,1
9321,290000.0,2,1.75,1560,7575,1.0,0,0,3,8,1560,0,2050,9000,0,3
9324,551000.0,4,1.5,1470,5100,1.5,0,0,3,7,1470,0,1470,5100,0,1
9326,720000.0,5,2.5,2900,9525,2.0,0,0,3,9,2900,0,2910,11854,0,3
9327,218000.0,3,1.75,1850,7684,1.0,0,0,3,8,1320,530,1940,7630,0,2
9328,334950.0,4,2.5,2190,7000,2.0,0,0,3,8,2190,0,2040,7700,0,3
9330,825000.0,4,3.25,3200,4477,2.0,0,0,3,9,2390,810,1830,4920,0,3
9331,268500.0,4,1.75,1670,8000,1.0,0,0,4,8,1670,0,1720,8000,0,2
9332,230000.0,3,1.75,1010,9600,1.0,0,0,5,7,1010,0,1320,9600,0,2
9334,245500.0,2,1.5,1430,9782,1.0,0,0,3,7,1430,0,1430,9828,0,1
9335,440000.0,3,2.25,1880,7989,1.0,0,0,3,7,1280,600,1820,7414,0,2
9336,571500.0,4,2.75,2180,5799,2.0,0,0,4,8,2180,0,2060,6061,0,3
9337,182500.0,3,2.25,1830,4744,2.0,0,0,3,7,1830,0,1670,8001,0,3
9338,217000.0,2,1.0,970,5600,1.0,0,0,3,6,970,0,1020,5600,0,1
9339,335000.0,2,1.5,1170,5248,1.0,0,0,5,6,1170,0,1170,5120,0,1
9340,501000.0,2,1.0,1010,4320,1.0,0,0,5,7,1010,0,1680,4320,0,0
9341,339950.0,3,2.5,2140,7641,1.0,0,0,3,8,1290,850,2090,8000,0,2
9342,340000.0,3,1.75,2230,10403,1.0,0,0,3,8,1630,600,1730,9450,0,2
9343,582500.0,2,1.0,1140,23779,1.5,0,0,3,6,1140,0,2940,8417,0,2
9344,298800.0,2,1.0,860,8189,1.0,0,0,3,6,860,0,1180,8189,0,1
9345,317500.0,6,1.75,2540,8400,1.0,0,0,3,8,1340,1200,1900,7695,0,2
9346,598000.0,4,2.5,2420,5118,1.5,0,2,5,7,1550,870,1740,5750,0,0
9347,375000.0,2,2.25,1640,2240,2.0,0,0,3,8,1640,0,1640,2240,0,2
9348,465000.0,4,2.25,2550,7650,2.0,0,2,4,9,2550,0,2550,7650,0,3
9349,551870.0,3,2.5,2507,18400,2.0,0,0,3,8,2507,0,1520,14709,0,3
9350,295000.0,3,2.5,1920,7229,2.0,0,0,3,8,1920,0,2310,8009,0,3
9351,263500.0,4,1.75,2210,6375,1.0,0,0,3,8,1640,570,2070,7210,0,2
9352,1095000.0,4,4.0,3530,8400,2.0,0,0,5,8,2630,900,2340,8216,0,2
9353,300000.0,2,1.0,1100,4010,1.5,0,0,5,6,1100,0,980,4501,0,0
9354,780000.0,4,1.0,3390,4500,1.5,0,0,3,8,2190,1200,2030,4872,1,0
9355,325000.0,3,1.5,1590,7936,1.0,0,0,3,7,1590,0,1590,7936,0,1
9356,370000.0,2,1.0,820,6550,1.0,0,0,3,7,820,0,1640,6550,1,1
9357,715000.0,4,2.5,2370,10000,1.0,0,0,5,8,1660,710,2480,9875,0,2
9358,356000.0,4,2.0,1600,12500,1.0,0,0,5,7,1600,0,1260,8306,0,1
9359,329950.0,4,1.75,1740,7208,1.5,0,0,3,8,1740,0,1680,7350,0,2
9360,490000.0,3,2.25,1470,2500,2.0,0,0,3,8,1080,390,1640,4300,0,2
9361,429000.0,3,3.25,1410,1246,3.0,0,0,3,8,1410,0,1410,1253,0,3
9362,510000.0,4,2.5,1620,8125,2.0,0,0,4,7,1620,0,1480,8120,0,2
9363,550000.0,3,2.5,2360,4080,2.0,0,0,3,7,2360,0,2290,4080,0,3
9364,467500.0,3,1.0,1830,6453,1.0,0,0,4,7,1830,0,1670,8012,0,1
9365,615000.0,5,2.0,2130,4180,1.5,0,0,5,7,1270,860,1710,4180,0,0
9366,325000.0,2,1.0,990,15120,1.0,0,0,4,6,990,0,1300,11500,0,1
9367,219950.0,2,1.0,1010,4120,2.0,0,0,3,6,1010,0,1200,4120,1,0
9368,950000.0,3,1.0,1720,9830,1.0,0,0,4,7,1720,0,3200,8923,0,1
9369,925000.0,3,1.0,1630,3200,1.5,0,0,4,8,1630,0,1710,3600,0,0
9370,251200.0,4,1.5,1310,8250,1.0,0,0,3,7,1060,250,1260,8255,0,1
9371,215000.0,3,1.5,1610,5304,1.0,0,0,4,6,1610,0,1060,5304,0,2
9372,245000.0,3,2.0,1850,8208,1.0,0,0,4,7,1180,670,1790,8174,0,2
9373,259000.0,3,1.75,1270,4815,1.5,0,0,3,6,980,290,1270,6431,0,0
9374,349950.0,4,1.5,1420,6720,1.5,0,0,3,7,1420,0,1560,5600,0,0
9376,600000.0,2,1.0,1410,4500,1.0,0,0,3,7,1020,390,1300,4500,0,1
9377,405000.0,2,1.5,1170,1274,3.0,0,0,3,8,1170,0,1290,1308,0,3
9378,625000.0,3,2.5,1860,10027,2.0,0,0,3,8,1860,0,1530,9204,0,3
9380,533000.0,3,3.0,1280,1085,3.0,0,0,3,8,1280,0,1300,1310,0,3
9381,1050000.0,4,2.5,2750,9949,2.0,0,0,3,10,2750,0,2750,9860,0,3
9382,230000.0,3,1.75,1420,3000,1.0,0,0,3,5,710,710,1960,5000,1,1
9383,275000.0,4,1.75,2000,8700,1.0,0,0,5,7,1010,990,1490,7350,0,2
9384,403000.0,2,1.0,1100,3598,1.0,0,0,4,7,1100,0,1240,3598,0,0
9386,415500.0,3,1.5,1240,12400,1.0,0,0,3,7,1240,0,1640,9600,0,2
9387,913000.0,3,1.75,2170,4000,1.0,0,0,4,7,1110,1060,1890,4000,0,0
9388,334998.0,2,1.0,1800,5182,1.0,0,0,3,6,900,900,1570,5876,0,1
9389,201500.0,3,1.0,1160,8320,1.0,0,0,4,7,1160,0,1480,7800,0,2
9391,371000.0,3,1.0,890,7200,1.0,0,0,3,7,890,0,1630,7455,0,1
9392,229950.0,4,2.5,2150,7670,1.0,0,0,5,7,1240,910,1610,7350,0,2
9393,344900.0,4,2.5,2150,7670,1.0,0,0,5,7,1240,910,1610,7350,0,2
9394,840000.0,3,2.5,2060,9715,2.0,0,0,3,8,2060,0,1240,7072,1,0
9395,285000.0,3,1.5,1380,12196,1.0,0,0,4,7,1380,0,1600,10720,0,2
9396,475000.0,4,2.25,1800,7200,1.0,0,0,3,7,1230,570,2260,7498,0,2
9397,420000.0,2,1.0,1460,7832,1.0,0,0,3,6,1460,0,1460,7632,0,0
9398,685000.0,3,2.0,2210,5000,1.5,0,2,3,7,1710,500,1920,5000,0,0
9400,197200.0,3,1.0,1140,8775,1.0,0,0,3,6,990,150,1300,8775,0,1
9401,529950.0,3,1.0,1240,5000,1.5,0,0,5,7,1240,0,1240,4900,0,0
9403,792000.0,3,1.5,1570,1050,2.0,0,0,3,8,1570,0,2070,3600,0,0
9404,262000.0,3,2.5,1680,10300,2.0,0,0,4,7,1680,0,1680,9849,0,3
9405,353900.0,3,1.75,1560,5760,1.0,0,0,5,6,780,780,1320,7680,0,0
9407,305000.0,3,2.5,1690,5175,2.0,0,0,3,7,1690,0,1830,5175,0,3
9408,440000.0,4,2.0,2310,5004,1.0,0,0,3,7,1430,880,1630,5060,0,3
9409,1008000.0,4,3.5,2650,3060,2.0,0,0,3,9,2060,590,1470,3060,0,3
9412,270000.0,3,2.25,1760,8287,1.0,0,0,3,7,1160,600,1290,9587,0,2
9413,430000.0,3,1.0,940,12521,1.5,0,0,4,7,940,0,1920,9046,0,1
9416,447450.0,3,2.25,1570,7200,2.0,0,0,3,8,1570,0,1620,7318,0,3
9417,375000.0,3,2.0,2240,5200,1.0,0,0,3,7,1630,610,1470,3775,0,1
9418,565000.0,4,2.0,1950,9940,1.0,0,0,4,7,1950,0,1920,9270,0,2
9419,400000.0,2,1.0,1010,3916,1.0,0,2,4,6,810,200,1580,3888,0,0
9420,246000.0,3,1.5,1630,10200,1.0,0,0,4,8,1300,330,1960,6700,0,2
9421,329922.0,3,1.75,1420,6289,1.0,0,0,3,7,1100,320,1460,7402,0,2
9423,375000.0,3,1.0,1210,7425,1.0,0,0,4,6,1210,0,1260,7425,0,0
9424,385000.0,3,1.75,1890,9920,1.0,0,0,3,7,1230,660,1380,9086,0,1
9425,591500.0,4,2.5,1690,4080,1.5,0,0,4,7,1140,550,1600,4590,0,0
9426,255000.0,4,2.0,2560,12155,1.0,0,0,4,7,1350,1210,1790,11906,0,2
9427,275000.0,3,1.5,1350,7800,1.0,0,0,3,7,1350,0,1510,8040,0,2
9428,800000.0,4,2.75,3120,5000,2.0,0,0,3,9,3120,0,3200,5000,0,3
9429,327000.0,2,1.0,1140,7435,1.0,0,0,3,7,1140,0,1320,9385,1,1
9430,355000.0,4,1.5,2230,11536,1.0,0,1,4,7,1220,1010,2170,12465,0,1
9431,310000.0,2,1.0,1050,8220,1.0,0,0,4,6,780,270,1340,7651,0,1
9432,869000.0,5,3.25,4180,49222,2.0,0,0,4,8,2880,1300,3170,8029,0,2
9433,272000.0,3,2.0,1200,5700,1.0,0,0,5,7,1200,0,1190,6384,0,1
9435,225000.0,3,2.5,1590,8449,2.0,0,0,3,7,1590,0,1750,7172,0,3
9437,375500.0,3,1.5,1530,7200,1.0,0,0,3,8,1530,0,2150,7216,0,2
9438,550000.0,3,1.75,1570,6500,1.0,0,0,3,7,920,650,1570,5750,0,1
9439,248000.0,3,1.0,1470,7680,1.0,0,0,3,7,1220,250,1470,6784,0,1
9440,546940.0,3,1.0,1470,7680,1.0,0,0,3,7,1220,250,1470,6784,0,1
9441,680000.0,4,3.0,3150,6175,2.0,0,0,3,9,3150,0,3150,6986,0,3
9442,350000.0,4,2.5,2380,6124,2.0,0,0,3,8,2380,0,2170,6097,0,3
9443,593000.0,2,2.5,2000,2500,3.0,0,1,3,8,1810,190,1970,5650,0,3
9444,390000.0,2,1.0,1140,8147,1.0,0,0,3,7,1140,0,1260,8148,0,2
9446,355000.0,2,1.0,1450,9150,1.0,0,0,4,7,1450,0,1440,10636,0,2
9447,309900.0,3,2.5,2020,26670,2.0,0,0,3,7,2020,0,1680,10939,0,3
9448,257000.0,3,2.25,1810,12000,2.0,0,0,3,7,1810,0,1720,9916,0,3
9450,300000.0,3,2.0,1260,2550,2.0,0,0,3,7,1260,0,1590,3825,0,3
9451,500000.0,3,2.0,1560,1156,3.0,0,0,3,8,1560,0,1560,1728,0,3
9453,695000.0,4,3.0,3150,9130,2.0,0,0,3,9,3150,0,2970,6228,0,3
9454,213400.0,4,2.5,1680,6655,2.0,0,0,3,7,1680,0,1680,6982,0,3
9455,425000.0,2,1.0,1320,8830,1.0,0,0,3,7,1020,300,1620,8531,0,1
9457,411000.0,1,1.0,1080,5000,1.5,0,0,3,7,1080,0,1620,4000,0,1
9459,569950.0,5,4.5,4850,40902,2.0,0,0,3,10,4850,0,1640,13503,0,3
9460,258000.0,4,1.0,1220,8500,1.5,0,0,5,6,1220,0,1460,8500,0,0
9461,499000.0,3,2.25,1780,3665,2.0,0,0,3,8,1780,0,1770,3669,0,3
9462,310000.0,3,1.0,1250,10723,1.0,0,0,4,7,1250,0,1520,10723,0,2
9463,398500.0,2,2.5,1780,1311,3.0,0,0,3,8,1350,430,1390,1227,0,3
9464,250600.0,4,2.5,1930,8660,1.0,0,0,3,7,1120,810,1830,9591,0,2
9465,352000.0,4,2.5,2470,6116,1.0,0,0,3,7,1420,1050,1670,7627,0,2
9466,600000.0,2,1.0,1180,2160,1.0,0,1,3,7,940,240,2700,5400,0,0
9467,645000.0,3,1.0,2270,4182,1.0,0,0,4,7,1170,1100,1860,4080,0,1
9468,291500.0,4,2.5,1770,5000,2.0,0,0,3,7,1770,0,2080,5100,0,3
9469,350000.0,4,1.75,2250,13515,1.0,0,0,4,8,2150,100,2150,12508,0,1
9470,279000.0,3,2.5,1540,7280,1.0,0,0,3,7,1080,460,1220,6440,0,2
9471,320000.0,2,1.0,820,5400,1.0,0,0,3,6,820,0,1370,5632,0,1
9472,495000.0,2,2.0,1580,5203,1.0,0,0,3,8,1580,0,1560,4770,0,3
9474,770000.0,5,1.5,2160,5000,1.5,0,2,4,8,2160,0,1450,4265,0,0
9477,423500.0,3,2.25,1890,7498,1.0,0,0,3,7,1190,700,1660,8100,0,3
9478,850000.0,3,3.0,1910,4800,1.5,0,0,3,9,1910,0,1280,1310,1,0
9479,155000.0,2,1.0,910,6232,1.0,0,0,3,6,910,0,1070,6232,0,1
9480,505000.0,3,2.25,1460,7210,1.0,0,0,3,7,1460,0,1850,7519,0,2
9481,780000.0,3,3.5,3310,5558,2.0,0,0,3,9,3310,0,3310,5270,0,3
9483,707000.0,2,2.5,2130,5001,1.0,0,0,5,8,1330,800,1750,6000,0,2
9484,497000.0,3,2.5,1220,1475,3.0,0,0,3,8,1220,0,1220,1546,0,3
9485,349170.0,4,1.75,1670,8856,1.0,0,2,3,7,1070,600,1660,8088,0,1
9486,287000.0,4,1.5,1300,10050,1.5,0,0,3,7,1300,0,1730,10050,0,2
9488,645000.0,4,2.5,2430,14400,1.0,0,0,5,8,1670,760,2140,9048,0,2
9489,238000.0,5,2.25,2240,9652,2.0,0,0,3,7,2240,0,2180,11644,0,3
9490,328000.0,5,2.25,2240,9652,2.0,0,0,3,7,2240,0,2180,11644,0,3
9491,365000.0,2,1.5,790,1123,2.0,0,0,3,8,700,90,1370,1281,0,3
9492,380000.0,3,1.0,1380,8147,1.0,0,0,4,7,1380,0,1360,8147,0,1
9493,525000.0,4,1.5,1680,10500,2.0,0,0,3,7,1680,0,1830,10264,0,2
9494,402000.0,4,2.25,2000,3672,2.0,0,0,5,7,1650,350,2000,5100,0,0
9495,308000.0,2,1.0,1680,9250,1.0,0,0,3,7,860,820,1590,9542,0,2
9496,405000.0,3,2.5,1960,6997,2.0,0,0,3,7,1960,0,2320,5178,0,3
9498,875000.0,4,3.5,3790,6874,2.5,0,0,3,9,3790,0,3370,6535,0,3
9500,367500.0,4,2.25,1930,7925,1.0,0,0,3,8,1300,630,1930,7200,0,2
9501,604000.0,6,3.5,2580,13572,1.0,0,0,3,8,1290,1290,2020,11656,0,3
9503,435000.0,4,2.75,2160,8148,1.0,0,0,3,7,1410,750,2060,8100,0,2
9504,347500.0,4,2.5,1970,7098,2.0,0,0,3,7,1970,0,1970,5361,0,3
9505,525000.0,4,1.75,1570,16697,1.0,0,2,3,7,1030,540,1560,9698,0,2
9506,280000.0,2,1.5,1480,15641,1.0,0,0,4,7,1480,0,1520,7525,0,1
9507,490000.0,2,1.5,1480,15641,1.0,0,0,4,7,1480,0,1520,7525,0,1
9508,265000.0,4,1.75,1430,5490,1.0,0,0,5,6,1430,0,1030,5900,0,1
9511,267500.0,3,2.5,1400,7629,1.0,0,0,3,7,1120,280,1530,7688,0,3
9513,404000.0,4,1.75,1840,10720,1.0,0,0,3,7,960,880,1840,9044,0,2
9514,380000.0,3,2.25,2530,12042,2.0,0,0,3,8,2530,0,2480,10172,0,3
9515,812500.0,4,2.75,2810,10300,1.0,0,0,4,9,1810,1000,2710,9900,0,2
9516,265000.0,3,1.0,1020,8610,1.0,0,0,5,7,1020,0,1070,5940,0,2
9517,480000.0,5,2.75,2550,7725,1.0,0,0,5,8,1390,1160,2450,7725,0,2
9518,264000.0,1,1.0,710,4725,1.0,0,0,3,6,710,0,900,5250,0,1
9520,550000.0,4,1.75,2150,9000,1.0,0,0,4,7,1110,1040,2040,9000,0,2
9521,615000.0,2,1.5,880,2400,1.5,0,0,3,7,880,0,1220,4440,0,1
9524,490000.0,4,2.25,2800,10800,1.0,0,0,3,8,1680,1120,2260,9800,0,2
9525,280927.0,4,2.25,2070,7350,2.0,0,0,4,8,2070,0,2080,7210,0,2
9526,282613.0,2,1.0,830,6017,1.0,0,0,4,6,830,0,1340,6040,0,1
9527,675000.0,3,2.25,2770,15886,2.0,0,0,3,10,2770,0,3290,15886,0,2
9528,575550.0,4,2.5,2060,7475,1.0,0,0,3,8,1440,620,2280,8396,0,2
9529,259900.0,3,2.0,1490,7770,1.0,0,0,4,7,1490,0,1540,7366,0,3
9530,450000.0,4,2.25,2120,8267,2.0,0,0,3,8,2120,0,2150,7746,0,3
9531,487500.0,4,2.5,2810,6296,2.0,0,0,3,9,2810,0,2850,6140,0,3
9532,275000.0,4,2.25,2400,17842,2.0,0,0,4,7,2400,0,1610,12100,0,2
9533,305000.0,3,2.5,2460,5027,2.0,0,0,3,8,2460,0,2740,5000,0,3
9535,215000.0,3,1.0,880,7648,1.0,0,2,4,6,880,0,1020,7566,0,1
9536,410000.0,3,2.0,1320,6000,1.5,0,0,4,7,1320,0,1620,4000,0,0
9537,440000.0,4,2.5,2160,7826,1.0,0,0,4,7,1390,770,2190,9900,0,2
9539,500000.0,4,2.0,2280,7200,1.0,0,0,4,7,2280,0,1100,7620,0,1
9540,961000.0,5,2.75,2590,6120,2.0,0,0,3,8,2590,0,1390,3060,0,0
9541,825000.0,4,2.25,2770,9340,2.0,0,0,4,9,2770,0,3010,9340,0,2
9542,734000.0,3,1.75,2145,3840,1.5,0,0,5,8,2145,0,1140,3840,0,0
9543,490000.0,4,4.25,4480,5715,2.0,0,0,3,7,3680,800,2190,6070,0,3
9544,175000.0,4,2.5,1780,6000,2.0,0,0,3,7,1780,0,1630,6000,0,3
9545,190000.0,1,1.0,720,4800,1.0,0,0,3,6,720,0,1240,4860,0,0
9546,305000.0,4,2.25,2050,12581,2.0,0,0,4,7,2050,0,1620,7400,0,2
9548,417000.0,2,1.0,920,6600,1.0,0,0,3,6,920,0,1510,5944,1,0
9549,275000.0,2,1.0,680,4190,1.0,0,0,2,5,680,0,1070,4175,0,0
9550,661000.0,3,2.5,1940,8196,2.0,0,0,3,8,1940,0,2070,8514,0,3
9551,435000.0,4,2.75,2230,9640,1.0,0,0,3,8,1320,910,2100,9600,0,3
9552,788000.0,5,2.25,2910,9454,1.0,0,1,3,8,1910,1000,2400,10690,0,2
9554,408000.0,5,3.25,2820,6589,1.5,0,0,3,7,2320,500,1560,5647,1,0
9555,570000.0,2,1.0,1790,3760,1.5,0,0,4,8,1490,300,1458,3760,0,0
9557,400000.0,2,1.0,840,5510,1.0,0,0,3,7,840,0,1630,5510,0,1
9558,247000.0,3,1.75,1820,8740,1.0,0,0,4,8,1820,0,2210,8320,0,3
9559,453000.0,3,1.75,1550,7200,1.0,0,0,3,7,1100,450,1560,7440,0,1
9560,235000.0,2,1.0,1270,3008,1.0,0,0,4,6,650,620,1270,1514,0,0
9561,675000.0,4,1.75,2460,5750,1.5,0,3,5,7,1620,840,1760,4830,0,0
9562,516200.0,3,2.0,2110,5150,1.0,0,0,5,6,1080,1030,1170,5107,0,0
9564,257100.0,3,1.5,1500,10227,1.0,0,0,4,7,1000,500,1490,7670,0,1
9565,457000.0,2,2.0,1440,9985,1.0,0,0,3,8,1440,0,1510,4560,0,3
9566,540000.0,3,1.75,1610,3478,1.5,0,0,4,7,1060,550,1610,3478,0,1
9567,268000.0,3,1.75,1970,10270,1.0,0,0,4,8,1970,0,1970,8400,0,2
9568,300000.0,3,1.0,1150,7314,1.0,0,0,3,7,1150,0,1350,7350,0,2
9569,380000.0,2,2.5,2110,114127,1.0,0,0,4,8,1590,520,1960,11250,0,2
9572,274000.0,5,1.0,1680,9383,1.0,0,0,3,7,1400,280,1680,9458,0,1
9574,396500.0,3,1.75,2390,7149,1.0,0,0,3,8,1350,1040,1710,7402,0,1
9575,460000.0,2,1.5,1820,7800,1.0,0,0,4,7,1240,580,1400,7800,0,1
9576,277000.0,3,1.0,1100,8536,1.0,0,0,4,7,1100,0,1570,8040,0,1
9577,449500.0,6,4.0,2280,5275,1.0,0,0,3,7,1270,1010,1760,6642,0,3
9578,785950.0,4,3.0,2530,4560,1.5,0,0,3,7,1540,990,1640,4560,1,0
9579,545000.0,3,2.5,1940,9775,1.0,0,2,3,8,1440,500,2830,9775,0,2
9580,244000.0,3,2.0,1360,9688,1.0,0,0,4,7,1360,0,1390,9685,0,2
9581,165000.0,3,2.5,1660,2415,2.0,0,0,3,7,1660,0,1740,2624,0,2
9582,435000.0,2,1.0,800,5000,1.0,0,0,3,7,800,0,1410,5000,0,0
9583,642000.0,3,2.5,2670,10082,1.0,0,0,3,10,2670,0,2740,10854,0,3
9584,340000.0,3,2.5,1720,4120,2.0,0,0,3,7,1720,0,1720,5544,0,3
9586,563250.0,3,1.75,1370,2800,1.0,0,0,5,7,800,570,2270,3773,0,2
9588,620000.0,3,1.5,1620,6630,1.0,0,0,3,8,1280,340,1880,5100,0,1
9589,275000.0,2,2.0,1290,9041,1.0,0,0,3,7,950,340,1290,5000,0,1
9590,270000.0,3,1.0,1830,8209,1.0,0,0,3,7,1830,0,2150,12000,0,1
9591,325000.0,4,2.5,2040,5472,2.0,0,0,3,8,2040,0,2420,5782,0,3
9592,476100.0,4,2.5,1850,1836,2.0,0,0,3,7,1600,250,1770,2236,0,3
9593,700000.0,2,1.0,1300,12000,1.0,0,0,4,8,1300,0,2420,15000,0,2
9594,220000.0,4,2.0,1620,5200,1.5,0,0,4,7,1620,0,1500,5200,0,2
9595,236000.0,3,1.75,1560,10919,1.0,0,0,3,7,1560,0,1730,10919,0,2
9596,790000.0,3,2.5,2600,4750,1.0,0,0,4,9,1700,900,2380,4750,0,1
9597,350000.0,3,1.0,2010,6000,1.0,0,0,3,7,1210,800,2460,6000,0,2
9598,130000.0,2,1.0,780,5300,1.0,0,0,3,6,780,0,780,5300,0,1
9599,283200.0,4,2.5,1982,6406,2.0,0,0,3,8,1982,0,2340,6501,0,3
9600,273000.0,3,1.0,1500,6250,1.0,0,0,3,6,890,610,1210,6250,0,1
9601,599000.0,5,2.25,2460,8710,1.0,0,0,4,8,1330,1130,2460,8870,0,2
9602,460000.0,4,2.5,2680,11998,1.0,0,3,3,8,1510,1170,2680,12746,0,2
9604,385000.0,4,1.75,1720,8750,1.0,0,0,3,7,860,860,1790,8750,0,2
9605,264250.0,3,1.0,1420,7420,1.5,0,0,3,6,1420,0,1290,6600,0,1
9606,608000.0,3,2.5,1760,1472,3.0,0,0,3,8,1640,120,1760,5400,0,3
9609,339950.0,5,2.0,1890,6050,2.0,0,0,4,7,1890,0,1170,6050,0,1
9610,760000.0,6,3.75,3810,6150,2.0,0,0,4,8,3810,0,1830,5125,0,2
9611,350000.0,2,1.0,1160,5395,1.0,0,0,3,7,860,300,1664,5363,0,1
9613,730000.0,6,2.75,3280,16449,1.0,0,0,4,7,1910,1370,2550,9532,0,2
9614,215000.0,3,1.0,980,5600,1.0,0,0,2,6,980,0,1840,5302,0,1
9615,420000.0,3,2.0,1640,9972,1.0,0,0,4,7,1640,0,1680,10165,0,2
9616,655000.0,4,2.25,2060,8470,1.0,0,0,3,8,1440,620,2180,8978,0,2
9617,240000.0,3,2.5,1500,10652,2.0,0,0,4,7,1500,0,1610,7417,0,2
9618,730000.0,4,2.0,2360,6000,1.0,0,0,5,7,1260,1100,1720,6000,0,1
9619,390000.0,4,1.5,1940,12100,1.0,0,0,3,7,1940,0,1380,12100,0,2
9620,473000.0,3,1.0,1280,10000,1.0,0,0,4,7,1280,0,1240,10000,0,1
9621,698000.0,4,3.5,3630,5670,2.0,0,0,3,10,3630,0,1620,5400,1,2
9622,511000.0,3,2.5,1820,4883,2.0,0,0,3,9,1820,0,2720,5002,0,3
9623,358000.0,2,1.5,960,1808,2.0,0,0,3,7,960,0,1290,1668,0,3
9624,499990.0,3,1.75,1630,8400,1.0,0,0,4,7,1060,570,1630,7245,0,1
9625,322000.0,4,2.25,1940,10200,1.0,0,0,3,7,1360,580,1940,10200,0,2
9626,201000.0,3,1.0,980,9682,1.0,0,0,3,7,980,0,1580,9682,0,2
9627,765000.0,4,2.5,3140,16200,1.0,0,1,3,9,2570,570,2530,13200,0,3
9628,920000.0,4,2.75,2880,5750,1.5,0,0,5,9,1710,1170,1640,5750,0,0
9629,360000.0,4,2.0,1650,7552,1.0,0,0,4,7,860,790,1410,7199,0,2
9630,297300.0,3,1.75,1980,9220,2.0,0,0,3,8,1980,0,2080,8305,0,3
9631,399000.0,3,1.0,860,9403,1.0,0,0,4,6,860,0,2136,13009,1,1
9632,400000.0,3,1.0,1430,10005,1.5,0,0,4,7,1430,0,1720,8822,0,1
9633,230000.0,3,1.75,1260,10164,1.0,0,0,4,6,1260,0,1190,10640,0,2
9634,290000.0,3,1.0,960,4560,1.0,0,0,4,7,960,0,970,4800,0,2
9635,323800.0,3,2.5,2060,7658,2.0,0,0,3,8,2060,0,2250,7299,0,3
9636,574500.0,4,1.5,1430,6380,1.5,0,0,4,9,1430,0,1220,5112,0,1
9637,505000.0,3,2.25,1670,1596,2.0,0,0,3,8,1220,450,1670,1596,0,3
9638,372500.0,2,1.0,880,10950,1.0,0,0,4,7,880,0,1450,7560,0,1
9639,425000.0,3,1.5,1300,19163,1.0,0,0,3,7,1300,0,1590,9744,0,2
9643,550000.0,3,2.5,2140,10136,1.0,0,0,3,8,1320,820,1980,11200,0,2
9645,399888.0,4,2.25,1820,8255,1.5,0,0,4,7,1320,500,1550,7628,0,1
9646,430000.0,2,1.0,1050,2570,1.0,0,0,5,7,850,200,1080,2800,0,0
9647,554990.0,3,2.5,2100,6092,2.0,0,0,3,8,2100,0,2250,8592,0,3
9648,359950.0,3,2.5,2210,6280,2.0,0,0,3,8,2210,0,2250,5972,0,3
9649,405000.0,2,1.0,860,2599,1.0,0,0,4,6,860,0,1300,3900,0,0
9650,280000.0,2,1.0,870,4025,1.0,0,0,3,7,870,0,1370,3488,0,2
9651,479950.0,4,2.25,2570,11070,2.0,0,0,4,8,2570,0,2210,9600,0,2
9653,392000.0,4,2.25,2360,7733,2.0,0,0,3,8,2360,0,2160,7733,0,2
9655,435000.0,3,2.5,2300,9521,2.0,0,0,3,8,2300,0,3020,10042,0,3
9657,261000.0,4,1.5,2040,10488,1.0,0,0,3,7,1190,850,1960,10488,0,2
9660,657500.0,3,2.5,2670,10496,2.0,0,0,3,9,2670,0,2490,8636,0,3
9661,331950.0,4,2.5,2530,9933,2.0,0,2,3,8,2010,520,2140,9933,0,3
9662,514000.0,3,1.75,1720,5899,1.0,0,1,3,8,1220,500,1900,6244,0,2
9665,195700.0,3,1.0,1120,5200,1.0,0,0,5,7,1120,0,1690,5200,0,2
9668,643403.0,3,2.5,2350,9648,1.0,0,0,4,9,2350,0,2320,10512,0,2
9669,357000.0,4,2.5,2380,7066,2.0,0,0,4,7,2380,0,2310,8127,0,3
9670,865000.0,3,1.75,1480,8163,1.0,0,0,3,7,1040,440,2170,11124,0,1
9671,905000.0,3,2.5,2930,9280,2.0,0,0,4,10,2930,0,2730,10090,0,3
9672,265000.0,3,1.5,1290,7100,1.0,0,0,3,6,1290,0,1300,7183,0,1
9673,535000.0,2,2.5,2730,7246,2.0,0,0,3,9,2730,0,3220,7214,0,3
